__source_row,session_id,label,feature_group,model,raw_fusion_state,raw_confidence,raw_confidence_gap,raw_confidence_level,raw_probabilities,final_state,temporal_confidence,temporal_confidence_gap,temporal_confidence_level,temporal_probabilities,temporal_samples,temporal_window,temporal_window_full,raw_focused_prob,temporal_focused_prob,raw_distracted_prob,temporal_distracted_prob,raw_fatigued_prob,temporal_fatigued_prob,raw_overloaded_prob,temporal_overloaded_prob,__ground_truth,eval_raw_state,eval_raw_confidence,eval_raw_confidence_percent,eval_raw_second_class,eval_raw_second_probability,eval_raw_confidence_gap,eval_raw_confidence_level,eval_raw_probabilities,eval_raw_probability_sum,eval_raw_probability_valid,eval_temporal_state,eval_temporal_confidence,eval_temporal_confidence_percent,eval_temporal_second_class,eval_temporal_second_probability,eval_temporal_confidence_gap,eval_temporal_confidence_level,eval_temporal_probabilities,eval_temporal_samples,eval_temporal_window,eval_temporal_window_full,eval_temporal_probability_sum,eval_temporal_probability_valid,eval_raw_focused_prob,eval_temporal_focused_prob,eval_raw_distracted_prob,eval_temporal_distracted_prob,eval_raw_fatigued_prob,eval_temporal_fatigued_prob,eval_raw_overloaded_prob,eval_temporal_overloaded_prob
41,focused_20260612_040535_24e12346,focused,multimodal_all,catboost,focused,0.9498101217291176,0.9322800426966572,High,"{""focused"": 0.9498101217291176, ""distracted"": 0.01753007903246026, ""fatigued"": 0.016392585155618273, ""overloaded"": 0.016267214082803818}",focused,0.9498101217291176,0.9322800426966572,High,"{""focused"": 0.9498101217291176, ""distracted"": 0.01753007903246026, ""fatigued"": 0.016392585155618273, ""overloaded"": 0.016267214082803818}",1,5,False,0.9498101217291176,0.9498101217291176,0.0175300790324602,0.0175300790324602,0.0163925851556182,0.0163925851556182,0.0162672140828038,0.0162672140828038,focused,focused,0.9498101217291176,94.98101217291176,distracted,0.01753007903246026,0.9322800426966573,High,"{""focused"": 0.9498101217291176, ""distracted"": 0.01753007903246026, ""fatigued"": 0.016392585155618273, ""overloaded"": 0.016267214082803818}",1.0,True,focused,0.9498101217291176,94.98101217291176,distracted,0.01753007903246026,0.9322800426966573,High,"{""focused"": 0.9498101217291176, ""distracted"": 0.01753007903246026, ""fatigued"": 0.016392585155618273, ""overloaded"": 0.016267214082803818}",1,5,False,1.0,True,0.9498101217291176,0.9498101217291176,0.01753007903246026,0.01753007903246026,0.016392585155618273,0.016392585155618273,0.016267214082803818,0.016267214082803818
42,focused_20260612_044928_571c7940,focused,multimodal_all,catboost,focused,0.9179974721650642,0.8888449560362911,High,"{""focused"": 0.9179974721650642, ""distracted"": 0.02915251612877307, ""fatigued"": 0.024173102385988073, ""overloaded"": 0.028676909320174596}",focused,0.9179974721650642,0.8888449560362911,High,"{""focused"": 0.9179974721650642, ""distracted"": 0.02915251612877307, ""fatigued"": 0.024173102385988073, ""overloaded"": 0.028676909320174596}",1,5,False,0.9179974721650642,0.9179974721650642,0.029152516128773,0.029152516128773,0.024173102385988,0.024173102385988,0.0286769093201745,0.0286769093201745,focused,focused,0.9179974721650642,91.79974721650642,distracted,0.02915251612877307,0.8888449560362911,High,"{""focused"": 0.9179974721650642, ""distracted"": 0.02915251612877307, ""fatigued"": 0.024173102385988073, ""overloaded"": 0.028676909320174596}",1.0,True,focused,0.9179974721650642,91.79974721650642,distracted,0.02915251612877307,0.8888449560362911,High,"{""focused"": 0.9179974721650642, ""distracted"": 0.02915251612877307, ""fatigued"": 0.024173102385988073, ""overloaded"": 0.028676909320174596}",1,5,False,1.0,True,0.9179974721650642,0.9179974721650642,0.02915251612877307,0.02915251612877307,0.024173102385988073,0.024173102385988073,0.028676909320174596,0.028676909320174596
43,focused_20260612_045148_e1e3b813,focused,multimodal_all,catboost,focused,0.915900649190138,0.8817233818553555,High,"{""focused"": 0.9159006491901381, ""distracted"": 0.03417726733478269, ""fatigued"": 0.023472045175594414, ""overloaded"": 0.026450038299484856}",focused,0.915900649190138,0.8817233818553555,High,"{""focused"": 0.9159006491901381, ""distracted"": 0.03417726733478269, ""fatigued"": 0.023472045175594414, ""overloaded"": 0.026450038299484856}",1,5,False,0.915900649190138,0.915900649190138,0.0341772673347826,0.0341772673347826,0.0234720451755944,0.0234720451755944,0.0264500382994848,0.0264500382994848,focused,focused,0.9159006491901381,91.59006491901381,distracted,0.03417726733478269,0.8817233818553555,High,"{""focused"": 0.9159006491901381, ""distracted"": 0.03417726733478269, ""fatigued"": 0.023472045175594414, ""overloaded"": 0.026450038299484856}",1.0,True,focused,0.9159006491901381,91.59006491901381,distracted,0.03417726733478269,0.8817233818553555,High,"{""focused"": 0.9159006491901381, ""distracted"": 0.03417726733478269, ""fatigued"": 0.023472045175594414, ""overloaded"": 0.026450038299484856}",1,5,False,1.0,True,0.9159006491901381,0.9159006491901381,0.03417726733478269,0.03417726733478269,0.023472045175594414,0.023472045175594414,0.026450038299484856,0.026450038299484856
44,focused_20260612_045739_96b0d056,focused,multimodal_all,catboost,focused,0.9596800684657288,0.9438627662938928,High,"{""focused"": 0.9596800684657288, ""distracted"": 0.015817302171836106, ""fatigued"": 0.012950464049436405, ""overloaded"": 0.011552165312998675}",focused,0.9596800684657288,0.9438627662938928,High,"{""focused"": 0.9596800684657288, ""distracted"": 0.015817302171836106, ""fatigued"": 0.012950464049436405, ""overloaded"": 0.011552165312998675}",1,5,False,0.9596800684657288,0.9596800684657288,0.0158173021718361,0.0158173021718361,0.0129504640494364,0.0129504640494364,0.0115521653129986,0.0115521653129986,focused,focused,0.9596800684657288,95.96800684657289,distracted,0.015817302171836106,0.9438627662938928,High,"{""focused"": 0.9596800684657288, ""distracted"": 0.015817302171836106, ""fatigued"": 0.012950464049436405, ""overloaded"": 0.011552165312998675}",1.0,True,focused,0.9596800684657288,95.96800684657289,distracted,0.015817302171836106,0.9438627662938928,High,"{""focused"": 0.9596800684657288, ""distracted"": 0.015817302171836106, ""fatigued"": 0.012950464049436405, ""overloaded"": 0.011552165312998675}",1,5,False,1.0,True,0.9596800684657288,0.9596800684657288,0.015817302171836106,0.015817302171836106,0.012950464049436405,0.012950464049436405,0.011552165312998675,0.011552165312998675
45,focused_20260612_045940_672d4a81,focused,multimodal_all,catboost,focused,0.91127926198238,0.8810062353817524,High,"{""focused"": 0.91127926198238, ""distracted"": 0.030273026600627605, ""fatigued"": 0.029092645174673318, ""overloaded"": 0.029355066242319122}",focused,0.91127926198238,0.8810062353817524,High,"{""focused"": 0.91127926198238, ""distracted"": 0.030273026600627605, ""fatigued"": 0.029092645174673318, ""overloaded"": 0.029355066242319122}",1,5,False,0.91127926198238,0.91127926198238,0.0302730266006276,0.0302730266006276,0.0290926451746733,0.0290926451746733,0.0293550662423191,0.0293550662423191,focused,focused,0.91127926198238,91.127926198238,distracted,0.030273026600627605,0.8810062353817524,High,"{""focused"": 0.91127926198238, ""distracted"": 0.030273026600627605, ""fatigued"": 0.029092645174673318, ""overloaded"": 0.029355066242319122}",1.0,True,focused,0.91127926198238,91.127926198238,distracted,0.030273026600627605,0.8810062353817524,High,"{""focused"": 0.91127926198238, ""distracted"": 0.030273026600627605, ""fatigued"": 0.029092645174673318, ""overloaded"": 0.029355066242319122}",1,5,False,1.0,True,0.91127926198238,0.91127926198238,0.030273026600627605,0.030273026600627605,0.029092645174673318,0.029092645174673318,0.029355066242319122,0.029355066242319122
46,focused_20260612_051547_64095261,focused,multimodal_all,catboost,focused,0.9445387962399266,0.924884652820228,High,"{""focused"": 0.9445387962399266, ""distracted"": 0.019654143419698504, ""fatigued"": 0.01698321881524056, ""overloaded"": 0.01882384152513433}",focused,0.9445387962399266,0.924884652820228,High,"{""focused"": 0.9445387962399266, ""distracted"": 0.019654143419698504, ""fatigued"": 0.01698321881524056, ""overloaded"": 0.01882384152513433}",1,5,False,0.9445387962399266,0.9445387962399266,0.0196541434196985,0.0196541434196985,0.0169832188152405,0.0169832188152405,0.0188238415251343,0.0188238415251343,focused,focused,0.9445387962399266,94.45387962399266,distracted,0.019654143419698504,0.9248846528202281,High,"{""focused"": 0.9445387962399266, ""distracted"": 0.019654143419698504, ""fatigued"": 0.01698321881524056, ""overloaded"": 0.01882384152513433}",1.0,True,focused,0.9445387962399266,94.45387962399266,distracted,0.019654143419698504,0.9248846528202281,High,"{""focused"": 0.9445387962399266, ""distracted"": 0.019654143419698504, ""fatigued"": 0.01698321881524056, ""overloaded"": 0.01882384152513433}",1,5,False,1.0,True,0.9445387962399266,0.9445387962399266,0.019654143419698504,0.019654143419698504,0.01698321881524056,0.01698321881524056,0.01882384152513433,0.01882384152513433
47,overloaded_20260612_223559_d6295534,overloaded,multimodal_all,catboost,overloaded,0.9315876765089977,0.90197934860048,High,"{""focused"": 0.019381257795407, ""distracted"": 0.029608327908517404, ""fatigued"": 0.01942273778707802, ""overloaded"": 0.9315876765089975}",overloaded,0.9315876765089977,0.90197934860048,High,"{""focused"": 0.019381257795407, ""distracted"": 0.029608327908517404, ""fatigued"": 0.01942273778707802, ""overloaded"": 0.9315876765089975}",1,5,False,0.019381257795407,0.019381257795407,0.0296083279085174,0.0296083279085174,0.019422737787078,0.019422737787078,0.9315876765089977,0.9315876765089977,overloaded,overloaded,0.9315876765089975,93.15876765089975,distracted,0.029608327908517404,0.9019793486004801,High,"{""focused"": 0.019381257795407, ""distracted"": 0.029608327908517404, ""fatigued"": 0.01942273778707802, ""overloaded"": 0.9315876765089975}",1.0,True,overloaded,0.9315876765089975,93.15876765089975,distracted,0.029608327908517404,0.9019793486004801,High,"{""focused"": 0.019381257795407, ""distracted"": 0.029608327908517404, ""fatigued"": 0.01942273778707802, ""overloaded"": 0.9315876765089975}",1,5,False,1.0,True,0.019381257795407,0.019381257795407,0.029608327908517404,0.029608327908517404,0.01942273778707802,0.01942273778707802,0.9315876765089975,0.9315876765089975
48,overloaded_20260613_034837_ef039e72,overloaded,multimodal_all,catboost,overloaded,0.8786573298058833,0.826059185567464,High,"{""focused"": 0.052598144238419214, ""distracted"": 0.040035507626371813, ""fatigued"": 0.02870901832932571, ""overloaded"": 0.8786573298058833}",overloaded,0.8786573298058833,0.826059185567464,High,"{""focused"": 0.052598144238419214, ""distracted"": 0.040035507626371813, ""fatigued"": 0.02870901832932571, ""overloaded"": 0.8786573298058833}",1,5,False,0.0525981442384192,0.0525981442384192,0.0400355076263718,0.0400355076263718,0.0287090183293257,0.0287090183293257,0.8786573298058833,0.8786573298058833,overloaded,overloaded,0.8786573298058833,87.86573298058833,focused,0.052598144238419214,0.826059185567464,High,"{""focused"": 0.052598144238419214, ""distracted"": 0.040035507626371813, ""fatigued"": 0.02870901832932571, ""overloaded"": 0.8786573298058833}",1.0,True,overloaded,0.8786573298058833,87.86573298058833,focused,0.052598144238419214,0.826059185567464,High,"{""focused"": 0.052598144238419214, ""distracted"": 0.040035507626371813, ""fatigued"": 0.02870901832932571, ""overloaded"": 0.8786573298058833}",1,5,False,1.0,True,0.052598144238419214,0.052598144238419214,0.040035507626371813,0.040035507626371813,0.02870901832932571,0.02870901832932571,0.8786573298058833,0.8786573298058833
49,overloaded_20260613_041802_3681915d,overloaded,multimodal_all,catboost,overloaded,0.7169687448155511,0.5983834768090845,High,"{""focused"": 0.11858526800646656, ""distracted"": 0.10226689822126735, ""fatigued"": 0.06217908895671502, ""overloaded"": 0.7169687448155511}",overloaded,0.7169687448155511,0.5983834768090845,High,"{""focused"": 0.11858526800646656, ""distracted"": 0.10226689822126735, ""fatigued"": 0.06217908895671502, ""overloaded"": 0.7169687448155511}",1,5,False,0.1185852680064665,0.1185852680064665,0.1022668982212673,0.1022668982212673,0.062179088956715,0.062179088956715,0.7169687448155511,0.7169687448155511,overloaded,overloaded,0.7169687448155511,71.69687448155511,focused,0.11858526800646656,0.5983834768090845,High,"{""focused"": 0.11858526800646656, ""distracted"": 0.10226689822126735, ""fatigued"": 0.06217908895671502, ""overloaded"": 0.7169687448155511}",1.0,True,overloaded,0.7169687448155511,71.69687448155511,focused,0.11858526800646656,0.5983834768090845,High,"{""focused"": 0.11858526800646656, ""distracted"": 0.10226689822126735, ""fatigued"": 0.06217908895671502, ""overloaded"": 0.7169687448155511}",1,5,False,1.0,True,0.11858526800646656,0.11858526800646656,0.10226689822126735,0.10226689822126735,0.06217908895671502,0.06217908895671502,0.7169687448155511,0.7169687448155511
50,overloaded_20260613_042423_8e129c15,overloaded,multimodal_all,catboost,overloaded,0.8845654892890067,0.8177352905767424,High,"{""focused"": 0.019904919364213933, ""distracted"": 0.06683019871226421, ""fatigued"": 0.02869939263451518, ""overloaded"": 0.8845654892890067}",overloaded,0.8845654892890067,0.8177352905767424,High,"{""focused"": 0.019904919364213933, ""distracted"": 0.06683019871226421, ""fatigued"": 0.02869939263451518, ""overloaded"": 0.8845654892890067}",1,5,False,0.0199049193642139,0.0199049193642139,0.0668301987122642,0.0668301987122642,0.0286993926345151,0.0286993926345151,0.8845654892890067,0.8845654892890067,overloaded,overloaded,0.8845654892890067,88.45654892890067,distracted,0.06683019871226421,0.8177352905767424,High,"{""focused"": 0.019904919364213933, ""distracted"": 0.06683019871226421, ""fatigued"": 0.02869939263451518, ""overloaded"": 0.8845654892890067}",1.0,True,overloaded,0.8845654892890067,88.45654892890067,distracted,0.06683019871226421,0.8177352905767424,High,"{""focused"": 0.019904919364213933, ""distracted"": 0.06683019871226421, ""fatigued"": 0.02869939263451518, ""overloaded"": 0.8845654892890067}",1,5,False,1.0,True,0.019904919364213933,0.019904919364213933,0.06683019871226421,0.06683019871226421,0.02869939263451518,0.02869939263451518,0.8845654892890067,0.8845654892890067
51,overloaded_20260613_044753_1d9b577c,overloaded,multimodal_all,catboost,overloaded,0.91066350258241,0.8694351354792315,High,"{""focused"": 0.025696783820899103, ""distracted"": 0.041228367103178655, ""fatigued"": 0.022411346493512167, ""overloaded"": 0.9106635025824101}",overloaded,0.91066350258241,0.8694351354792315,High,"{""focused"": 0.025696783820899103, ""distracted"": 0.041228367103178655, ""fatigued"": 0.022411346493512167, ""overloaded"": 0.9106635025824101}",1,5,False,0.0256967838208991,0.0256967838208991,0.0412283671031786,0.0412283671031786,0.0224113464935121,0.0224113464935121,0.91066350258241,0.91066350258241,overloaded,overloaded,0.9106635025824101,91.06635025824102,distracted,0.041228367103178655,0.8694351354792315,High,"{""focused"": 0.025696783820899103, ""distracted"": 0.041228367103178655, ""fatigued"": 0.022411346493512167, ""overloaded"": 0.9106635025824101}",1.0,True,overloaded,0.9106635025824101,91.06635025824102,distracted,0.041228367103178655,0.8694351354792315,High,"{""focused"": 0.025696783820899103, ""distracted"": 0.041228367103178655, ""fatigued"": 0.022411346493512167, ""overloaded"": 0.9106635025824101}",1,5,False,1.0,True,0.025696783820899103,0.025696783820899103,0.041228367103178655,0.041228367103178655,0.022411346493512167,0.022411346493512167,0.9106635025824101,0.9106635025824101
52,overloaded_20260613_045042_6be75c92,overloaded,multimodal_all,catboost,overloaded,0.8829606147833383,0.822370196035796,High,"{""focused"": 0.024945153251963205, ""distracted"": 0.060590418747542375, ""fatigued"": 0.031503813217156125, ""overloaded"": 0.8829606147833383}",overloaded,0.8829606147833383,0.822370196035796,High,"{""focused"": 0.024945153251963205, ""distracted"": 0.060590418747542375, ""fatigued"": 0.031503813217156125, ""overloaded"": 0.8829606147833383}",1,5,False,0.0249451532519632,0.0249451532519632,0.0605904187475423,0.0605904187475423,0.0315038132171561,0.0315038132171561,0.8829606147833383,0.8829606147833383,overloaded,overloaded,0.8829606147833383,88.29606147833383,distracted,0.060590418747542375,0.822370196035796,High,"{""focused"": 0.024945153251963205, ""distracted"": 0.060590418747542375, ""fatigued"": 0.031503813217156125, ""overloaded"": 0.8829606147833383}",1.0,True,overloaded,0.8829606147833383,88.29606147833383,distracted,0.060590418747542375,0.822370196035796,High,"{""focused"": 0.024945153251963205, ""distracted"": 0.060590418747542375, ""fatigued"": 0.031503813217156125, ""overloaded"": 0.8829606147833383}",1,5,False,1.0,True,0.024945153251963205,0.024945153251963205,0.060590418747542375,0.060590418747542375,0.031503813217156125,0.031503813217156125,0.8829606147833383,0.8829606147833383
53,overloaded_20260613_045938_fc4e7e55,overloaded,multimodal_all,catboost,overloaded,0.9302266652602328,0.8999101126709597,High,"{""focused"": 0.016169644586985474, ""distracted"": 0.030316552589273175, ""fatigued"": 0.02328713756350864, ""overloaded"": 0.9302266652602328}",overloaded,0.9302266652602328,0.8999101126709597,High,"{""focused"": 0.016169644586985474, ""distracted"": 0.030316552589273175, ""fatigued"": 0.02328713756350864, ""overloaded"": 0.9302266652602328}",1,5,False,0.0161696445869854,0.0161696445869854,0.0303165525892731,0.0303165525892731,0.0232871375635086,0.0232871375635086,0.9302266652602328,0.9302266652602328,overloaded,overloaded,0.9302266652602328,93.02266652602327,distracted,0.030316552589273175,0.8999101126709597,High,"{""focused"": 0.016169644586985474, ""distracted"": 0.030316552589273175, ""fatigued"": 0.02328713756350864, ""overloaded"": 0.9302266652602328}",1.0,True,overloaded,0.9302266652602328,93.02266652602327,distracted,0.030316552589273175,0.8999101126709597,High,"{""focused"": 0.016169644586985474, ""distracted"": 0.030316552589273175, ""fatigued"": 0.02328713756350864, ""overloaded"": 0.9302266652602328}",1,5,False,1.0,True,0.016169644586985474,0.016169644586985474,0.030316552589273175,0.030316552589273175,0.02328713756350864,0.02328713756350864,0.9302266652602328,0.9302266652602328
54,overloaded_20260613_053830_7038f77e,overloaded,multimodal_all,catboost,overloaded,0.9337899281153476,0.901545508440154,High,"{""focused"": 0.01575642150913822, ""distracted"": 0.032244419675193446, ""fatigued"": 0.01820923070032078, ""overloaded"": 0.9337899281153476}",overloaded,0.9337899281153476,0.901545508440154,High,"{""focused"": 0.01575642150913822, ""distracted"": 0.032244419675193446, ""fatigued"": 0.01820923070032078, ""overloaded"": 0.9337899281153476}",1,5,False,0.0157564215091382,0.0157564215091382,0.0322444196751934,0.0322444196751934,0.0182092307003207,0.0182092307003207,0.9337899281153476,0.9337899281153476,overloaded,overloaded,0.9337899281153476,93.37899281153476,distracted,0.032244419675193446,0.9015455084401541,High,"{""focused"": 0.01575642150913822, ""distracted"": 0.032244419675193446, ""fatigued"": 0.01820923070032078, ""overloaded"": 0.9337899281153476}",1.0,True,overloaded,0.9337899281153476,93.37899281153476,distracted,0.032244419675193446,0.9015455084401541,High,"{""focused"": 0.01575642150913822, ""distracted"": 0.032244419675193446, ""fatigued"": 0.01820923070032078, ""overloaded"": 0.9337899281153476}",1,5,False,1.0,True,0.01575642150913822,0.01575642150913822,0.032244419675193446,0.032244419675193446,0.01820923070032078,0.01820923070032078,0.9337899281153476,0.9337899281153476
55,overloaded_20260613_062041_eebec9f0,overloaded,multimodal_all,catboost,overloaded,0.912012936607227,0.8702312600404806,High,"{""focused"": 0.01710936515625303, ""distracted"": 0.04178167656674652, ""fatigued"": 0.02909602166977346, ""overloaded"": 0.912012936607227}",overloaded,0.912012936607227,0.8702312600404806,High,"{""focused"": 0.01710936515625303, ""distracted"": 0.04178167656674652, ""fatigued"": 0.02909602166977346, ""overloaded"": 0.912012936607227}",1,5,False,0.017109365156253,0.017109365156253,0.0417816765667465,0.0417816765667465,0.0290960216697734,0.0290960216697734,0.912012936607227,0.912012936607227,overloaded,overloaded,0.912012936607227,91.2012936607227,distracted,0.04178167656674652,0.8702312600404806,High,"{""focused"": 0.01710936515625303, ""distracted"": 0.04178167656674652, ""fatigued"": 0.02909602166977346, ""overloaded"": 0.912012936607227}",1.0,True,overloaded,0.912012936607227,91.2012936607227,distracted,0.04178167656674652,0.8702312600404806,High,"{""focused"": 0.01710936515625303, ""distracted"": 0.04178167656674652, ""fatigued"": 0.02909602166977346, ""overloaded"": 0.912012936607227}",1,5,False,1.0,True,0.01710936515625303,0.01710936515625303,0.04178167656674652,0.04178167656674652,0.02909602166977346,0.02909602166977346,0.912012936607227,0.912012936607227
56,overloaded_20260613_070035_188967e9,overloaded,multimodal_all,catboost,overloaded,0.8874599520410189,0.823742583763373,High,"{""focused"": 0.021448102697631043, ""distracted"": 0.06371736827764599, ""fatigued"": 0.027374576983704064, ""overloaded"": 0.8874599520410189}",overloaded,0.8874599520410189,0.823742583763373,High,"{""focused"": 0.021448102697631043, ""distracted"": 0.06371736827764599, ""fatigued"": 0.027374576983704064, ""overloaded"": 0.8874599520410189}",1,5,False,0.021448102697631,0.021448102697631,0.0637173682776459,0.0637173682776459,0.027374576983704,0.027374576983704,0.8874599520410189,0.8874599520410189,overloaded,overloaded,0.8874599520410189,88.74599520410189,distracted,0.06371736827764599,0.823742583763373,High,"{""focused"": 0.021448102697631043, ""distracted"": 0.06371736827764599, ""fatigued"": 0.027374576983704064, ""overloaded"": 0.8874599520410189}",1.0,True,overloaded,0.8874599520410189,88.74599520410189,distracted,0.06371736827764599,0.823742583763373,High,"{""focused"": 0.021448102697631043, ""distracted"": 0.06371736827764599, ""fatigued"": 0.027374576983704064, ""overloaded"": 0.8874599520410189}",1,5,False,1.0,True,0.021448102697631043,0.021448102697631043,0.06371736827764599,0.06371736827764599,0.027374576983704064,0.027374576983704064,0.8874599520410189,0.8874599520410189
57,overloaded_20260613_070445_a662d2d0,overloaded,multimodal_all,catboost,overloaded,0.91835481617396,0.8788446246642384,High,"{""focused"": 0.01928186282956999, ""distracted"": 0.0395101915097215, ""fatigued"": 0.022853129486748613, ""overloaded"": 0.9183548161739599}",overloaded,0.91835481617396,0.8788446246642384,High,"{""focused"": 0.01928186282956999, ""distracted"": 0.0395101915097215, ""fatigued"": 0.022853129486748613, ""overloaded"": 0.9183548161739599}",1,5,False,0.0192818628295699,0.0192818628295699,0.0395101915097215,0.0395101915097215,0.0228531294867486,0.0228531294867486,0.91835481617396,0.91835481617396,overloaded,overloaded,0.9183548161739599,91.83548161739598,distracted,0.0395101915097215,0.8788446246642384,High,"{""focused"": 0.01928186282956999, ""distracted"": 0.0395101915097215, ""fatigued"": 0.022853129486748613, ""overloaded"": 0.9183548161739599}",1.0,True,overloaded,0.9183548161739599,91.83548161739598,distracted,0.0395101915097215,0.8788446246642384,High,"{""focused"": 0.01928186282956999, ""distracted"": 0.0395101915097215, ""fatigued"": 0.022853129486748613, ""overloaded"": 0.9183548161739599}",1,5,False,1.0,True,0.01928186282956999,0.01928186282956999,0.0395101915097215,0.0395101915097215,0.022853129486748613,0.022853129486748613,0.9183548161739599,0.9183548161739599
58,overloaded_20260613_071146_01b35fa2,overloaded,multimodal_all,catboost,overloaded,0.944146619444039,0.9173922815233216,High,"{""focused"": 0.012556533756130608, ""distracted"": 0.02675433792071731, ""fatigued"": 0.016542508879113144, ""overloaded"": 0.944146619444039}",overloaded,0.944146619444039,0.9173922815233216,High,"{""focused"": 0.012556533756130608, ""distracted"": 0.02675433792071731, ""fatigued"": 0.016542508879113144, ""overloaded"": 0.944146619444039}",1,5,False,0.0125565337561306,0.0125565337561306,0.0267543379207173,0.0267543379207173,0.0165425088791131,0.0165425088791131,0.944146619444039,0.944146619444039,overloaded,overloaded,0.944146619444039,94.4146619444039,distracted,0.02675433792071731,0.9173922815233216,High,"{""focused"": 0.012556533756130608, ""distracted"": 0.02675433792071731, ""fatigued"": 0.016542508879113144, ""overloaded"": 0.944146619444039}",1.0,True,overloaded,0.944146619444039,94.4146619444039,distracted,0.02675433792071731,0.9173922815233216,High,"{""focused"": 0.012556533756130608, ""distracted"": 0.02675433792071731, ""fatigued"": 0.016542508879113144, ""overloaded"": 0.944146619444039}",1,5,False,1.0,True,0.012556533756130608,0.012556533756130608,0.02675433792071731,0.02675433792071731,0.016542508879113144,0.016542508879113144,0.944146619444039,0.944146619444039
59,overloaded_20260613_080157_cfcf1725,overloaded,multimodal_all,catboost,overloaded,0.918826539567098,0.885535170157846,High,"{""focused"": 0.024513076555480625, ""distracted"": 0.0332913694092522, ""fatigued"": 0.023369014468169046, ""overloaded"": 0.9188265395670981}",overloaded,0.918826539567098,0.885535170157846,High,"{""focused"": 0.024513076555480625, ""distracted"": 0.0332913694092522, ""fatigued"": 0.023369014468169046, ""overloaded"": 0.9188265395670981}",1,5,False,0.0245130765554806,0.0245130765554806,0.0332913694092522,0.0332913694092522,0.023369014468169,0.023369014468169,0.918826539567098,0.918826539567098,overloaded,overloaded,0.9188265395670981,91.88265395670982,distracted,0.0332913694092522,0.885535170157846,High,"{""focused"": 0.024513076555480625, ""distracted"": 0.0332913694092522, ""fatigued"": 0.023369014468169046, ""overloaded"": 0.9188265395670981}",1.0,True,overloaded,0.9188265395670981,91.88265395670982,distracted,0.0332913694092522,0.885535170157846,High,"{""focused"": 0.024513076555480625, ""distracted"": 0.0332913694092522, ""fatigued"": 0.023369014468169046, ""overloaded"": 0.9188265395670981}",1,5,False,1.0,True,0.024513076555480625,0.024513076555480625,0.0332913694092522,0.0332913694092522,0.023369014468169046,0.023369014468169046,0.9188265395670981,0.9188265395670981
60,overloaded_20260613_100549_801828bd,overloaded,multimodal_all,catboost,overloaded,0.7327094251320212,0.592538433385093,High,"{""focused"": 0.0481031314166296, ""distracted"": 0.14017099174692815, ""fatigued"": 0.07901645170442112, ""overloaded"": 0.7327094251320212}",overloaded,0.7327094251320212,0.592538433385093,High,"{""focused"": 0.0481031314166296, ""distracted"": 0.14017099174692815, ""fatigued"": 0.07901645170442112, ""overloaded"": 0.7327094251320212}",1,5,False,0.0481031314166296,0.0481031314166296,0.1401709917469281,0.1401709917469281,0.0790164517044211,0.0790164517044211,0.7327094251320212,0.7327094251320212,overloaded,overloaded,0.7327094251320212,73.27094251320212,distracted,0.14017099174692815,0.592538433385093,High,"{""focused"": 0.0481031314166296, ""distracted"": 0.14017099174692815, ""fatigued"": 0.07901645170442112, ""overloaded"": 0.7327094251320212}",1.0,True,overloaded,0.7327094251320212,73.27094251320212,distracted,0.14017099174692815,0.592538433385093,High,"{""focused"": 0.0481031314166296, ""distracted"": 0.14017099174692815, ""fatigued"": 0.07901645170442112, ""overloaded"": 0.7327094251320212}",1,5,False,1.0,True,0.0481031314166296,0.0481031314166296,0.14017099174692815,0.14017099174692815,0.07901645170442112,0.07901645170442112,0.7327094251320212,0.7327094251320212
61,overloaded_20260613_120730_28f60f8e,overloaded,multimodal_all,catboost,overloaded,0.8923851022995254,0.8381529512559632,High,"{""focused"": 0.020244341164074288, ""distracted"": 0.05423215104356218, ""fatigued"": 0.033138405492838086, ""overloaded"": 0.8923851022995254}",overloaded,0.8923851022995254,0.8381529512559632,High,"{""focused"": 0.020244341164074288, ""distracted"": 0.05423215104356218, ""fatigued"": 0.033138405492838086, ""overloaded"": 0.8923851022995254}",1,5,False,0.0202443411640742,0.0202443411640742,0.0542321510435621,0.0542321510435621,0.033138405492838,0.033138405492838,0.8923851022995254,0.8923851022995254,overloaded,overloaded,0.8923851022995254,89.23851022995254,distracted,0.05423215104356218,0.8381529512559632,High,"{""focused"": 0.020244341164074288, ""distracted"": 0.05423215104356218, ""fatigued"": 0.033138405492838086, ""overloaded"": 0.8923851022995254}",1.0,True,overloaded,0.8923851022995254,89.23851022995254,distracted,0.05423215104356218,0.8381529512559632,High,"{""focused"": 0.020244341164074288, ""distracted"": 0.05423215104356218, ""fatigued"": 0.033138405492838086, ""overloaded"": 0.8923851022995254}",1,5,False,1.0,True,0.020244341164074288,0.020244341164074288,0.05423215104356218,0.05423215104356218,0.033138405492838086,0.033138405492838086,0.8923851022995254,0.8923851022995254
