label,audio_focused_prob,audio_distracted_prob,audio_fatigued_prob,audio_overloaded_prob,source_modality,image_focused_prob,image_distracted_prob,image_fatigued_prob,image_overloaded_prob,keystroke_focused_prob,keystroke_distracted_prob,keystroke_fatigued_prob,keystroke_overloaded_prob,text_focused_prob,text_distracted_prob,text_fatigued_prob,text_overloaded_prob,has_audio,has_image,has_keystroke,has_text
fatigued,0.02347075047480552,0.07248326410621929,0.7343106807311962,0.16973530468777873,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.041004446939419834,0.2025636293696966,0.3451069687731722,0.41132495491771104,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.042414009192821754,0.25280003138132345,0.5650289315835486,0.1397570278423055,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9653733270271402,0.021391056534503818,0.008235616438356163,0.005,audio,,,,,,,,,,,,,1,0,0,0
focused,0.982783971059894,0.004307898858805102,0.008408130081300813,0.0045,audio,,,,,,,,,,,,,1,0,0,0
focused,0.981037621918313,0.008120914667052769,0.009008130081300813,0.0018333333333333335,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9791426153372764,0.012449254581422852,0.006737398373983741,0.0016707317073170734,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9740297252734548,0.016059861540221466,0.00857707985299031,0.0013333333333333335,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9436273657420293,0.02184312828013917,0.01941727333382756,0.015112232644003952,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9836848957305008,0.007148437602832585,0.007333333333333334,0.0018333333333333335,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9546733015474119,0.019025806102601805,0.02180089234998611,0.0045,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9627331390656275,0.02403124449601646,0.009235616438356164,0.004,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9657066603604734,0.021391056534503818,0.007902283105022832,0.005,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9802094055344224,0.00995726113224435,0.009333333333333334,0.0005,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9112799084394658,0.033260273059393795,0.03551425252380294,0.01994556597733729,audio,,,,,,,,,,,,,1,0,0,0
